Gene_ID	KOFAM
UHM41.10835__k141_45011_22	K25137
UHM41.35756__k141_63966_1	K06907
UHM41.35757__k141_198568_4	K02029
UHM41.35757__k141_112774_3	K02035
UHM41.35757__k141_112774_3	K13893
UHM43.10836__k141_137143_9	K00626
UHM44.10837__k141_78750_1	K01055
UHM45.10838__k141_69591_65	K10439
UHM45.10838__k141_69591_65	K17213
UHM72.35762__k141_60046_2	K00820
UHM72.35763__k141_58795_3	NA
UHM72.35764__k141_50847_63	NA
UHM72.35764__k141_135070_28	K00124
UHM72.35764__k141_102865_26	K05844
UHM72.35764__k141_132840_50	NA
UHM102.10840__k141_65069_1	K18588
UHM102.35766__k141_130340_109	NA
UHM102.35766__k141_71552_23	NA
UHM125.35769__k141_187827_177	NA
UHM125.35769__k141_64006_54	NA
UHM125.35770__k141_53087_7	NA
UHM125.35770__k141_227714_45	NA
UHM125.35770__k141_227714_77	K00287
UHM145.35771__k141_7704_75	K01190
UHM145.35772__k141_83887_36	K06175
UHM145.35773__k141_198020_9	K04091
UHM145.35773__k141_52368_19	K03578
UHM20.10828__k141_182199_34	K06889
UHM20.35743__k141_63776_7	NA
UHM20.35743__k141_117445_1	NA
UHM20.35743__k141_62024_251	K21007
UHM22.35745__k141_41153_1	NA
UHM22.35745__k141_124775_4	NA
UHM22.35746__k141_125613_3	NA
UHM22.35746__k141_17004_89	NA
UHM22.35747__k141_8705_71	K12266
UHM22.35747__k141_42361_646	NA
UHM27.10829__k141_125744_1	NA
UHM27.10829__k141_138255_1	K01159
UHM31.35748__k141_18707_4	NA
UHM31.35748__k141_3140_1	K10819
UHM31.35748__k141_3140_1	K20975
UHM33.10831__k141_24915_2	K21405
UHM36.35750__k141_38555_5	NA
UHM38.10833__k141_17598_3	NA
UHM38.10833__k141_25178_1	NA
UHM38.35752__k141_158239_7	K02000
UHM38.35752__k141_60302_133	K07795
UHM38.35752__k141_189265_14	K01284
UHM38.35752__k141_201952_21	K03701
UHM38.35753__k141_27268_4	K00281
UHM38.35753__k141_223100_8	K01999
UHM38.35753__k141_229938_1	NA
UHM40.10834__k141_114815_45	NA
UHM40.35754__k141_45193_1	K02221
UHM40.35754__k141_91033_2	NA
UHM40.35755__k141_151397_2	NA
UHM41.10835__k141_47347_103	K02050
UHM41.35756__k141_12890_9	NA
UHM45.35759__k141_88188_28	NA
UHM56.10839__k141_67681_153	K09800
UHM72.35762__k141_22266_2	NA
UHM72.35763__k141_27907_117	K09903
UHM72.35763__k141_90526_3	NA
UHM72.35763__k141_2215_4	K07097
UHM72.35763__k141_85397_71	K18902
UHM72.35763__k141_48109_2	K03406
UHM102.10840__k141_94862_4	NA
UHM102.35766__k141_78107_2	NA
UHM125.35770__k141_254237_1	NA
UHM125.35770__k141_125044_24	NA
UHM145.35771__k141_85386_127	K00131
UHM145.35772__k141_93282_115	K03789
UHM145.35773__k141_3634_89	K00004
UHM17.10826__k141_293559_1	K01297
UHM17.35740__k141_132604_116	NA
UHM17.35740__k141_150247_50	NA
UHM18.35741__k141_18699_2	NA
UHM18.35741__k141_17716_1	NA
UHM18.35742__k141_36622_4	K02443
UHM18.35742__k141_161224_2	K25155
UHM18.35742__k141_32354_5	NA
UHM18.35742__k141_11672_3	NA
UHM20.10828__k141_29958_19	NA
UHM20.35744__k141_75989_1	K02111
UHM22.35745__k141_94559_11	K19713
UHM22.35746__k141_97825_71	K15923
UHM22.35747__k141_105587_1	NA
UHM31.10830__k141_21825_2	NA
UHM31.35748__k141_64592_2	K16074
UHM33.10831__k141_62716_4	K01455
UHM36.35750__k141_57283_75	K03932
UHM36.35750__k141_57283_75	K05972
UHM38.35752__k141_218273_1	NA
UHM38.35752__k141_18302_4	K03600
UHM38.35752__k141_206128_45	K00525
UHM38.35752__k141_71424_7	K00809
UHM40.10834__k141_96237_18	K01713
UHM40.10834__k141_96237_18	K02030
UHM40.35754__k141_44335_1	K02025
UHM40.35754__k141_44335_1	K05814
UHM40.35754__k141_31968_3	NA
UHM40.35754__k141_129811_2	K07795
UHM40.35754__k141_126348_1	NA
UHM40.35754__k141_25720_1	K01996
UHM40.35755__k141_49138_30	NA
UHM40.35755__k141_39645_34	K09927
UHM40.35755__k141_121106_1	NA
UHM40.35755__k141_72967_3	K03406
UHM41.10835__k141_14617_143	K03439
UHM41.10835__k141_78141_48	NA
UHM41.35756__k141_76355_132	NA
UHM41.35757__k141_102085_5	K02014
UHM43.10836__k141_106879_51	K01969
UHM44.10837__k141_17950_2	K01458
UHM44.10837__k141_29222_1	NA
UHM44.10837__k141_11251_1	NA
UHM44.10837__k141_11277_2	NA
UHM44.10837__k141_44997_1	NA
UHM44.10837__k141_50011_2	NA
UHM45.10838__k141_83181_14	K02112
UHM45.35759__k141_52422_141	K00627
UHM45.35759__k141_52422_173	K13936
UHM72.35762__k141_4220_138	K02083
UHM72.35762__k141_4220_138	K06016
UHM72.35763__k141_39815_11	NA
UHM72.35764__k141_79117_53	K03070
UHM102.10840__k141_85046_2	NA
UHM102.10840__k141_51760_43	NA
UHM145.35771__k141_98053_32	K02014
UHM145.35771__k141_98053_32	K16088
UHM145.35771__k141_42727_6	K02519
UHM145.35772__k141_62265_128	NA
UHM145.35773__k141_3634_90	K03566
UHM17.10826__k141_255386_7	NA
UHM17.10826__k141_96004_3	NA
UHM18.10827__k141_27334_1	NA
UHM18.35741__k141_6641_1	K17323
UHM18.35742__k141_192980_2	K02020
UHM18.35742__k141_97909_1	NA
UHM18.35742__k141_29934_5	K00341
UHM18.35742__k141_215974_65	K03650
UHM18.35742__k141_26210_3	K07795
UHM18.35742__k141_116538_1	NA
UHM20.10828__k141_11860_4	K01669
UHM20.10828__k141_25420_4	NA
UHM20.35743__k141_89427_79	NA
UHM20.35744__k141_177295_32	NA
UHM20.35744__k141_178324_23	K05825
UHM20.35744__k141_5510_10	NA
UHM22.35745__k141_50516_407	NA
UHM22.35746__k141_145130_7	K07165
UHM22.35747__k141_56395_76	NA
UHM22.35747__k141_52536_289	K02835
UHM27.10829__k141_117429_1	K03406
UHM27.10829__k141_83823_1	K07336
UHM31.10830__k141_46873_18	K07148
UHM31.35748__k141_18511_1	K06997
UHM31.35748__k141_48819_1	K00791
UHM31.35748__k141_37280_1	NA
UHM36.10832__k141_43607_1	NA
UHM36.35750__k141_21107_281	K01892
UHM36.35750__k141_94438_1	K00873
UHM38.10833__k141_53032_2	K02837
UHM38.35752__k141_107416_4	K01712
UHM38.35752__k141_55493_32	K18968
UHM40.10834__k141_99309_29	K07795
UHM40.35754__k141_89096_1	NA
UHM40.35754__k141_33931_5	NA
UHM40.35755__k141_39375_37	NA
UHM41.35756__k141_66671_3	NA
UHM41.35757__k141_198260_4	K09017
UHM41.35757__k141_198260_4	K22294
UHM45.10838__k141_105986_24	K03543
UHM45.10838__k141_88445_124	NA
UHM45.35758__k141_47653_35	K00799
UHM72.35763__k141_10304_7	K03106
UHM72.35764__k141_50847_34	K00641
UHM102.10840__k141_17537_1	NA
UHM102.35765__k141_143677_290	NA
UHM125.35769__k141_227881_4	K01776
UHM145.35771__k141_53940_174	K02298
UHM17.10826__k141_29136_20	K01119
UHM18.35741__k141_46462_1	NA
UHM18.35741__k141_61706_1	NA
UHM22.35746__k141_140141_5	K01779
UHM22.35746__k141_140141_5	K25316
UHM22.35746__k141_97825_73	K05989
UHM22.35746__k141_92521_5	K01449
UHM22.35747__k141_117628_65	NA
UHM22.35747__k141_125838_23	K00248
UHM22.35747__k141_125838_23	K00249
UHM22.35747__k141_125838_215	K04079
UHM27.10829__k141_65692_1	NA
UHM27.10829__k141_2978_1	NA
UHM27.10829__k141_96160_1	K07795
UHM31.35748__k141_21704_1	K07040
UHM36.10832__k141_110204_80	NA
UHM36.35751__k141_66105_477	NA
UHM38.10833__k141_13283_1	K01519
UHM38.10833__k141_52796_1	NA
UHM38.35753__k141_197123_2	NA
UHM38.35753__k141_47999_33	K07795
UHM38.35753__k141_60748_2	K01999
UHM40.35754__k141_26305_2	NA
UHM40.35754__k141_4520_3	K13639
UHM40.35754__k141_47564_3	K02204
UHM40.35754__k141_47564_3	K02335
UHM40.35755__k141_69569_9	NA
UHM41.35756__k141_92_2	K02339
UHM41.35756__k141_63966_5	NA
UHM41.35756__k141_25517_5	K03529
UHM43.10836__k141_7582_5	K03590
UHM44.10837__k141_57862_1	K01523
UHM44.10837__k141_61614_2	NA
UHM45.35758__k141_156210_499	K08086
UHM56.10839__k141_40489_916	NA
UHM72.35762__k141_64607_20	NA
UHM72.35764__k141_93187_72	K20975
UHM102.10840__k141_89803_5	K02242
UHM125.35768__k141_61905_2	K03168
UHM125.35770__k141_89048_1	NA
UHM145.35771__k141_55865_131	K05540
UHM145.35773__k141_68447_2	NA
UHM145.35773__k141_101278_2	K02986
UHM145.35773__k141_92544_24	NA
UHM17.10826__k141_284396_4	K03690
UHM17.10826__k141_149503_4	K01681
UHM18.10827__k141_83869_1	NA
UHM20.10828__k141_87798_64	K03153
UHM20.35743__k141_62024_319	K05802
UHM22.35745__k141_116137_10	K07165
UHM22.35747__k141_52536_163	K09922
UHM22.35747__k141_52536_227	NA
UHM31.35748__k141_106200_1	K01419
UHM31.35749__k141_141916_7	K02011
UHM33.10831__k141_14956_175	K03521
UHM36.10832__k141_127925_74	K07003
UHM36.35750__k141_84771_119	K08159
UHM36.35751__k141_38086_286	K02014
UHM38.35752__k141_68385_23	K03585
UHM38.35752__k141_143722_10	K15727
UHM38.35752__k141_131199_1	NA
UHM38.35753__k141_198570_9	K23185
UHM40.35754__k141_67951_1	K01079
UHM40.35754__k141_137280_1	NA
UHM40.35754__k141_94257_2	K01754
UHM40.35754__k141_94257_2	K22589
UHM40.35754__k141_99201_1	K10228
UHM40.35755__k141_49138_1	K01791
UHM40.35755__k141_142523_31	NA
UHM40.35755__k141_60760_16	K02529
UHM40.35755__k141_61757_1	NA
UHM41.35756__k141_45161_2	NA
UHM41.35757__k141_125843_4	K05834
UHM43.10836__k141_149303_106	NA
UHM44.10837__k141_57903_2	NA
UHM45.35759__k141_45460_44	NA
UHM72.35762__k141_24381_59	K11527
UHM72.35762__k141_81619_1	K01433
UHM102.10840__k141_44102_7	K13932
UHM102.10840__k141_35168_1	NA
UHM102.35765__k141_113299_324	K03809
UHM125.35768__k141_136480_28	K02028
UHM17.10826__k141_41325_5	K07001
UHM17.10826__k141_234060_1	NA
UHM18.35742__k141_56189_1	NA
UHM18.35742__k141_166693_2	NA
UHM18.35742__k141_36658_3	K07090
UHM18.35742__k141_209360_1	NA
UHM20.10828__k141_32118_19	K06147
UHM20.35744__k141_153702_130	K02030
UHM20.35744__k141_153702_130	K10001
UHM22.35745__k141_124775_9	K02044
UHM22.35745__k141_50516_570	NA
UHM22.35747__k141_75775_49	K06867
UHM22.35747__k141_22248_7	NA
UHM31.35748__k141_108576_3	K00648
UHM33.10831__k141_84465_48	K02014
UHM36.10832__k141_32832_384	NA
UHM36.35750__k141_54828_6	NA
UHM38.10833__k141_40703_1	NA
UHM38.10833__k141_10344_4	K06940
UHM38.35752__k141_7762_101	K07795
UHM38.35753__k141_239486_12	NA
UHM40.35754__k141_113548_2	K11473
UHM40.35754__k141_49842_2	K05799
UHM40.35754__k141_14699_2	K07404
UHM40.35755__k141_132359_59	K09915
UHM40.35755__k141_49533_35	K01754
UHM40.35755__k141_125340_1	NA
UHM41.10835__k141_36644_142	NA
UHM41.10835__k141_65511_47	NA
UHM41.10835__k141_80652_10	K05878
UHM41.10835__k141_80652_10	K05879
UHM41.10835__k141_10167_64	K05802
UHM41.35756__k141_88495_1	K07248
UHM41.35756__k141_92726_1	K21394
UHM45.10838__k141_57204_2	K03367
UHM72.35762__k141_116162_145	NA
UHM72.35763__k141_8005_4	NA
UHM72.35763__k141_67839_4	K05592
UHM72.35764__k141_50847_69	K06186
UHM102.10840__k141_87666_1	K00077
UHM145.35773__k141_11976_1	K01951
UHM145.35773__k141_219935_8	K03043
UHM17.10826__k141_132889_1	K05799
UHM17.10826__k141_132889_1	K14348
UHM17.10826__k141_227780_147	K00937
UHM18.10827__k141_89473_1	K07684
UHM18.10827__k141_1398_1	NA
UHM18.35741__k141_9167_1	K01451
UHM18.35741__k141_14570_1	K07115
UHM18.35742__k141_180176_1	K21698
UHM20.10828__k141_87798_66	K03149
UHM20.35743__k141_124265_2	K00241
UHM20.35743__k141_75001_17	K09990
UHM20.35744__k141_5510_110	NA
UHM22.35745__k141_49513_1	K11907
UHM22.35745__k141_83228_5	K01997
UHM22.35745__k141_83228_5	K11960
UHM22.35746__k141_96586_23	K02073
UHM22.35746__k141_20126_3	NA
UHM22.35746__k141_31028_12	K09136
UHM22.35746__k141_31028_12	K24411
UHM31.10830__k141_51431_5	K04046
UHM31.35748__k141_94471_4	K08223
UHM31.35749__k141_154691_7	K00609
UHM36.10832__k141_24984_171	K01448
UHM38.10833__k141_12465_3	K14063
UHM38.35752__k141_121474_21	NA
UHM38.35752__k141_170052_124	NA
UHM38.35753__k141_226051_1	K03406
UHM40.35754__k141_87308_1	NA
UHM40.35754__k141_115691_3	NA
UHM40.35754__k141_3709_1	NA
UHM40.35754__k141_55700_3	K00483
UHM40.35755__k141_68390_42	K07673
UHM40.35755__k141_107747_324	K01740
UHM40.35755__k141_50143_36	K25284
UHM40.35755__k141_80302_59	K07795
UHM40.35755__k141_81257_81	NA
UHM41.10835__k141_80229_16	K18139
UHM41.10835__k141_80229_16	K18903
UHM41.10835__k141_32431_164	NA
UHM41.35756__k141_36161_1	K03831
UHM41.35756__k141_36161_1	K06999
UHM41.35756__k141_115530_1	NA
UHM45.35759__k141_116153_1	NA
UHM45.35759__k141_22013_126	K21703
UHM56.10839__k141_33644_3	NA
UHM72.35762__k141_111553_1	K00109
UHM72.35764__k141_50847_70	K00215
UHM72.35764__k141_151833_141	K26399
UHM72.35764__k141_107495_18	K07638
UHM72.35764__k141_122950_1	K01962
UHM125.35769__k141_263826_1	NA
UHM17.10826__k141_249998_11	K07303
UHM18.10827__k141_20250_1	NA
UHM18.35742__k141_72941_9	K06041
UHM22.35745__k141_63688_21	K07165
UHM22.35747__k141_80029_1	NA
UHM22.35747__k141_97901_8	K00956
UHM27.10829__k141_124742_2	NA
UHM27.10829__k141_42863_1	K00602
UHM33.10831__k141_119890_70	K09386
UHM36.35750__k141_105733_1	NA
UHM38.10833__k141_47764_1	K07795
UHM38.10833__k141_50527_1	K18893
UHM38.10833__k141_21588_1	NA
UHM40.10834__k141_30350_85	NA
UHM40.35754__k141_67945_1	K07566
UHM40.35754__k141_69667_1	NA
UHM40.35755__k141_49138_4	NA
UHM40.35755__k141_152380_8	NA
UHM40.35755__k141_142523_34	K01337
UHM40.35755__k141_3249_1	K07117
UHM41.10835__k141_42624_313	NA
UHM41.10835__k141_54351_97	NA
UHM41.10835__k141_32862_41	K01434
UHM41.35756__k141_37026_2	NA
UHM44.10837__k141_20771_1	NA
UHM45.10838__k141_18317_34	NA
UHM45.35759__k141_41403_205	NA
UHM72.35763__k141_4748_14	K07794
UHM72.35763__k141_7526_6	NA
UHM102.10840__k141_68987_1	K18446
UHM102.10840__k141_39734_1	K11939
UHM18.35742__k141_126050_3	NA
UHM20.10828__k141_139715_24	K22041
UHM20.35743__k141_16821_39	K10440
UHM20.35743__k141_16821_39	K17214
UHM22.35745__k141_71955_1	K03981
UHM22.35747__k141_21127_77	K02400
UHM22.35747__k141_52536_199	K03324
UHM22.35747__k141_125838_188	K06861
UHM27.10829__k141_11040_2	K00763
UHM33.10831__k141_53809_278	K03406
UHM33.10831__k141_104440_30	NA
UHM33.10831__k141_108597_18	K15725
UHM38.10833__k141_50527_2	K03710
UHM38.10833__k141_31372_1	NA
UHM38.35752__k141_238976_1	NA
UHM38.35753__k141_249412_24	K03572
UHM40.35754__k141_32675_1	NA
UHM40.35754__k141_119463_3	NA
UHM40.35755__k141_68390_44	NA
UHM40.35755__k141_26451_53	NA
UHM41.10835__k141_53392_2	NA
UHM41.35756__k141_111098_1	K04083
UHM41.35756__k141_56324_2	NA
UHM41.35756__k141_60833_1	K00450
UHM41.35756__k141_82053_3	K20034
UHM44.10837__k141_16748_1	K01458
UHM72.35762__k141_95400_217	K03168
UHM72.35763__k141_37228_38	NA
UHM72.35764__k141_165267_200	K07290
UHM102.10840__k141_96683_1	K03406
UHM102.10840__k141_93894_1	K03299
UHM102.35766__k141_168469_3	K01719
UHM145.35773__k141_224588_11	K03833
UHM17.10826__k141_227665_11	K11927
UHM17.10826__k141_81599_1	K14415
UHM17.35740__k141_61772_64	K21677
UHM18.10827__k141_111952_2	NA
UHM18.10827__k141_96876_2	K01760
UHM18.35741__k141_90906_1	K11720
UHM18.35741__k141_129565_1	K15633
UHM18.35742__k141_125859_2	K03646
UHM18.35742__k141_202804_1	K00954
UHM20.10828__k141_121072_1	K02500
UHM20.35743__k141_75001_20	NA
UHM20.35743__k141_17621_320	NA
UHM22.35747__k141_2578_11	NA
UHM33.10831__k141_21866_12	K02014
UHM33.10831__k141_59412_94	NA
UHM36.35750__k141_58241_332	K02994
UHM38.10833__k141_11104_1	K08973
UHM38.10833__k141_45303_5	K00029
UHM38.10833__k141_6423_2	K00390
UHM38.10833__k141_53827_1	NA
UHM38.10833__k141_34218_1	K18335
UHM38.35752__k141_135331_19	K00600
UHM38.35752__k141_68385_28	K23256
UHM38.35753__k141_70834_6	K07795
UHM38.35753__k141_132695_1	K03555
UHM40.10834__k141_115540_1	K00382
UHM40.10834__k141_118477_2	NA
UHM40.35754__k141_17650_1	K08972
UHM40.35754__k141_61537_2	NA
UHM40.35754__k141_22637_1	K03777
UHM40.35754__k141_10456_1	K03565
UHM40.35755__k141_40388_1	NA
UHM41.10835__k141_29066_180	NA
UHM41.35756__k141_47602_1	K06048
UHM41.35757__k141_106730_1	K16264
UHM44.10837__k141_17268_1	K01735
UHM44.10837__k141_24255_1	K03406
UHM45.10838__k141_35185_118	K02112
UHM45.35758__k141_52506_5	K03556
UHM56.35761__k141_190021_1	NA
UHM72.35764__k141_159305_13	K02168
UHM102.10840__k141_95859_2	K01495
UHM125.35770__k141_35713_10	NA
UHM17.10826__k141_145770_1	NA
UHM17.35740__k141_61772_65	K02291
UHM18.10827__k141_13780_1	K00275
UHM18.10827__k141_92223_1	K17752
UHM18.35741__k141_48373_1	NA
UHM20.10828__k141_152254_1	K01662
UHM20.10828__k141_85101_19	NA
UHM22.35745__k141_49905_6	K01872
UHM22.35746__k141_9855_32	K03338
UHM22.35747__k141_116763_32	K03406
UHM22.35747__k141_52536_265	NA
UHM27.10829__k141_124828_8	K19302
UHM27.10829__k141_101772_1	K06998
UHM33.10831__k141_108597_84	K02558
UHM33.10831__k141_38576_25	NA
UHM36.10832__k141_49558_2	NA
UHM38.10833__k141_52270_1	K01704
UHM38.35752__k141_61158_2	K14161
UHM38.35752__k141_5677_19	K02010
UHM40.10834__k141_88401_3	NA
UHM40.35754__k141_8671_1	K02836
UHM40.35755__k141_55217_194	K07795
UHM40.35755__k141_109268_5	K07795
UHM40.35755__k141_117036_2	K00616
UHM41.10835__k141_69402_1	NA
UHM41.35756__k141_4255_1	K20455
UHM41.35756__k141_44739_1	NA
UHM41.35756__k141_17530_1	K06006
UHM41.35757__k141_99593_1	K07063
UHM45.10838__k141_20138_21	NA
UHM72.35764__k141_107496_149	NA
UHM102.10840__k141_81121_1	NA
UHM102.10840__k141_61635_1	K03312
UHM102.10840__k141_68206_2	K14057
UHM125.35768__k141_109762_1	NA
UHM125.35769__k141_79950_5	K06442
UHM18.10827__k141_78636_2	NA
UHM18.35742__k141_100413_2	K11749
UHM18.35742__k141_107720_5	K17763
UHM20.35743__k141_117686_64	K01687
UHM20.35744__k141_148767_30	NA
UHM22.35745__k141_2406_12	K24012
UHM22.35745__k141_121518_11	NA
UHM22.35745__k141_60579_324	NA
UHM22.35747__k141_9504_5	K16267
UHM22.35747__k141_81600_2	NA
UHM31.35748__k141_109362_1	K02668
UHM33.10831__k141_126973_35	NA
UHM38.10833__k141_35231_1	K06953
UHM38.10833__k141_20166_1	K03559
UHM38.10833__k141_38553_1	NA
UHM38.35752__k141_25029_19	K05895
UHM40.35754__k141_38318_1	K16165
UHM40.35754__k141_12752_2	NA
UHM40.35754__k141_107904_1	K15738
UHM40.35755__k141_83268_42	K09889
UHM40.35755__k141_55736_1	K00355
UHM41.35756__k141_67661_8	NA
UHM41.35756__k141_112489_1	K02503
UHM41.35756__k141_53464_1	NA
UHM41.35757__k141_131755_1	NA
UHM56.10839__k141_78820_48	K02337
UHM72.35764__k141_29724_127	K10764
UHM102.10840__k141_68084_2	K07165
UHM102.10840__k141_103149_1	K00147
UHM102.10840__k141_45792_3	NA
UHM102.10840__k141_29947_2	NA
UHM125.35768__k141_12396_2	NA
UHM145.35773__k141_173009_2	K02259
UHM18.10827__k141_77999_1	NA
UHM18.35741__k141_126638_1	NA
UHM18.35741__k141_128059_2	K07552
UHM18.35741__k141_79975_1	NA
UHM18.35742__k141_179327_1	K23187
UHM18.35742__k141_197902_1	K05799
UHM20.35743__k141_16821_11	K13587
UHM20.35743__k141_116270_59	NA
UHM20.35743__k141_105268_310	K17247
UHM27.10829__k141_37825_1	K03088
UHM27.10829__k141_27039_2	NA
UHM31.35748__k141_56664_3	K04517
UHM31.35748__k141_108611_1	NA
UHM33.10831__k141_70952_67	NA
UHM33.10831__k141_63069_37	K02014
UHM33.10831__k141_63069_37	K16092
UHM38.10833__k141_410_2	NA
UHM38.10833__k141_47914_2	K03569
UHM38.35752__k141_7862_89	K00525
UHM38.35753__k141_249412_28	K18903
UHM38.35753__k141_13017_14	NA
UHM40.35754__k141_62630_3	K03673
UHM40.35754__k141_41379_1	NA
UHM40.35754__k141_21724_2	NA
UHM40.35754__k141_126338_2	K07795
UHM41.10835__k141_52003_178	K07795
UHM41.35756__k141_1187_2	K22522
UHM41.35757__k141_157912_2	K02461
UHM44.10837__k141_51291_2	K01644
UHM45.35758__k141_106470_46	NA
UHM102.10840__k141_27395_1	NA
UHM125.35770__k141_221926_1	K03719
UHM18.35742__k141_136060_1	K01256
UHM18.35742__k141_211501_7	K08227
UHM22.35747__k141_28963_3	NA
UHM22.35747__k141_117144_57	NA
UHM22.35747__k141_42361_691	K03296
UHM27.10829__k141_95875_2	NA
UHM31.35748__k141_60430_1	K07795
UHM31.35749__k141_165894_106	NA
UHM33.10831__k141_117353_31	K01999
UHM36.35750__k141_55800_10	NA
UHM38.10833__k141_13245_1	K00111
UHM38.10833__k141_32776_3	K02012
UHM38.10833__k141_35773_1	K03593
UHM38.10833__k141_40376_1	K01879
UHM38.35752__k141_26863_1	K03325
UHM38.35752__k141_148507_1	NA
UHM72.35762__k141_29069_2	NA
UHM72.35764__k141_50847_45	K02528
UHM102.10840__k141_22084_2	K11690
UHM102.10840__k141_91873_1	NA
UHM102.35766__k141_124802_1	NA
UHM125.35769__k141_31572_67	K03412
UHM125.35770__k141_20541_32	K06193
UHM125.35770__k141_257633_17	K01644
UHM17.10826__k141_227780_155	K07636
UHM18.35741__k141_5716_2	NA
UHM18.35741__k141_42685_4	K03189
UHM18.35742__k141_41937_1	NA
UHM18.35742__k141_54383_68	K01697
UHM20.10828__k141_1116_1	K03190
UHM20.35743__k141_111831_1	K00053
UHM20.35743__k141_66582_10	NA
UHM20.35744__k141_135470_1	K03500
UHM20.35744__k141_156762_2	NA
UHM22.35745__k141_2114_1	K01042
UHM22.35746__k141_149942_70	K07687
UHM22.35746__k141_29543_148	NA
UHM27.10829__k141_26971_1	K03088
UHM27.10829__k141_26971_1	K23514
UHM27.10829__k141_51185_1	K00029
UHM31.35748__k141_24462_1	K03437
UHM33.10831__k141_87362_41	K11527
UHM33.10831__k141_71025_155	K02071
UHM33.10831__k141_59412_35	K03098
UHM38.10833__k141_24366_1	NA
UHM38.35752__k141_183528_4	K02042
UHM38.35752__k141_155666_6	NA
UHM38.35753__k141_28023_14	K09790
UHM40.35754__k141_72524_1	NA
UHM40.35754__k141_63556_1	NA
UHM40.35754__k141_94210_13	K05921
UHM40.35755__k141_49397_22	K03975
UHM40.35755__k141_55217_198	K09788
UHM40.35755__k141_25256_4	K10914
UHM40.35755__k141_105921_30	NA
UHM41.10835__k141_16066_21	NA
UHM72.35762__k141_24381_133	K06596
UHM72.35764__k141_50847_46	K03623
UHM102.10840__k141_102248_1	K01640
UHM102.10840__k141_96448_3	K03088
UHM125.35769__k141_227464_1	K05520
UHM125.35770__k141_264853_1	K02346
UHM18.10827__k141_386_1	K07152
UHM18.35742__k141_40220_2	NA
UHM20.10828__k141_168743_10	NA
UHM20.35743__k141_53863_23	NA
UHM20.35743__k141_89427_348	K07175
UHM20.35744__k141_59089_9	K19304
UHM20.35744__k141_61035_76	K01998
UHM20.35744__k141_61035_76	K15866
UHM22.35747__k141_116763_37	K22476
UHM27.10829__k141_135026_3	K00595
UHM27.10829__k141_18745_2	K00611
UHM27.10829__k141_57664_1	K15553
UHM31.35749__k141_162852_2	K11249
UHM33.10831__k141_53809_253	K02343
UHM33.10831__k141_105119_14	K03654
UHM36.10832__k141_112416_1	K00615
UHM36.35750__k141_40353_4	NA
UHM38.10833__k141_50819_3	K02372
UHM38.10833__k141_50819_3	K02536
UHM38.10833__k141_14199_1	K02836
UHM38.35752__k141_143031_11	K01869
UHM38.35752__k141_69108_7	K00768
UHM38.35753__k141_120923_2	K00240
UHM40.10834__k141_120181_1	K01893
UHM40.35754__k141_17924_3	K13633
UHM40.35754__k141_90660_1	NA
UHM40.35755__k141_39709_1	K00574
UHM41.10835__k141_56407_102	NA
UHM41.35757__k141_146403_1	NA
UHM45.10838__k141_5510_175	NA
UHM72.35762__k141_116162_187	K18979
UHM145.35771__k141_57749_16	K05833
UHM17.10826__k141_217209_1	K02422
UHM18.10827__k141_126143_1	K00806
UHM18.10827__k141_124199_1	K01856
UHM18.35741__k141_2251_2	K01689
UHM18.35741__k141_2251_2	K07181
UHM20.35744__k141_209451_3	NA
UHM22.35745__k141_102871_8	K13794
UHM22.35745__k141_102871_8	K19338
UHM22.35745__k141_113339_1	NA
UHM22.35746__k141_19642_4	NA
UHM22.35747__k141_16306_2	K19713
UHM27.10829__k141_6299_1	K04564
UHM27.10829__k141_88131_1	K18029
UHM31.35748__k141_43826_1	K03574
UHM31.35748__k141_43826_1	K13522
UHM33.10831__k141_112702_53	K13283
UHM33.10831__k141_113801_18	NA
UHM38.10833__k141_40879_1	K00797
UHM38.35752__k141_45874_20	NA
UHM38.35752__k141_204901_63	K01939
UHM38.35753__k141_145482_1	NA
UHM38.35753__k141_201011_1	K01007
UHM38.35753__k141_35171_11	K02421
UHM40.35754__k141_13445_1	K05799
UHM40.35754__k141_36271_5	NA
UHM40.35755__k141_83268_15	K00135
UHM40.35755__k141_73917_4	K02671
UHM40.35755__k141_90295_82	NA
UHM41.10835__k141_16066_119	NA
UHM41.35756__k141_49494_2	K03699
UHM72.35762__k141_101282_116	K01113
UHM72.35763__k141_43581_7	NA
UHM102.10840__k141_99501_1	NA
UHM102.35766__k141_80549_1	K19693
UHM145.35773__k141_27435_1	K02663
UHM17.10826__k141_246248_1	K00412
UHM17.10826__k141_246248_1	K02635
UHM17.10826__k141_246248_1	K03887
UHM17.10826__k141_222296_1	K00957
UHM18.35741__k141_101934_1	K01912
UHM20.10828__k141_75529_1	K07006
UHM22.35745__k141_111184_34	K08305
UHM22.35747__k141_52536_176	K03466
UHM27.10829__k141_148146_2	K02895
UHM31.35748__k141_43828_1	K07164
UHM33.10831__k141_6553_19	K08300
UHM33.10831__k141_18901_12	K00992
UHM36.35750__k141_32077_2	K03521
UHM38.10833__k141_21860_1	K04760
UHM38.10833__k141_48629_2	K15012
UHM38.35753__k141_115563_3	K15725
UHM38.35753__k141_156576_12	K09883
UHM40.35754__k141_57243_2	K09983
